1571653087320,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653087992,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088016,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088028,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088363,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088363,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088379,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088396,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088458,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088489,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088598,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088624,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088650,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088769,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088769,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088769,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088772,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088772,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088772,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088911,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088946,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088946,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088958,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088958,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653088965,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089048,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089085,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089090,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089096,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089181,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089220,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089270,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089270,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089277,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089285,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089301,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089355,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089361,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089364,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089376,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089399,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
1571653089461,52.0020209,4.3699424,48.099998474121094,0.01030698325484991
